"lang"
{
	"Language"		"turkish"
		"hero_synth_playstyle"		"Güçlü bir av tüfeğine ve ince bir bedene sahip olan Pocket, yakın çatışmalarda hayatta kalmak için kısa süreliğine mistik bir bavulun içine kaçma ve uçan bir paltoyla ışınlanma yeteneklerine güvenir."
		"hero_mirage_playstyle"		"[playstyle info here]"
		"hero_slork_playstyle"		"Slork's weapon poisons all it hits. Primary fire hits all in a cone, and aimed fire shoots a dart which crits when hitting a poisoned target."
		"hero_tengu_playstyle"		"Ivy'nin düşmanları yavaşlatan ve sersemleten savaş hileleri vardır. Bir müttefikle bağlantı kurduğunda en etkilidir, kendisinin ve müttefikinin silahlarını güçlendirir ve iyileştirmelerini paylaşır."

	
		"hero_akimbo_lore"				"Though he was built by a lonely gunslinger, Akimbo was taught that he couldn't use a gun to solve all his problems.  This frustrated the robot outlaw immensely, but as time passed Akimbo realized that his human father was right.  A gun only solved about 75% of his problems.  To solve ALL his problems, he would need at least 2 guns." 
		"hero_astro_lore"				"There are people who spent their whole lives dreaming about moving to New York.  Holliday isn't one of those people.  Content with being a Sheriff in a small town, Holliday enjoyed a career where the only time she had to use her gun was when trick shooting at the county fair...then the murders started.\n\nGrisly and inhumane; the bodies were found with their ribcages ripped open... their innards picked apart as if by birds.  Holliday tracked down the killer, a travelling folk musician that the media dubbed \"The Troubadour\", but when she confronted him he exploded into a murder of crows and flew away.\n\nThat was 6 months ago, and while the murders in central illinois have stopped, Holliday's investigation has not.  She believes that The Troubadour is travelling to New York, and when she finds him she's going to kill that evil son of a bitch."
		"hero_atlas_lore"				"Sert mizaçlı, sert kafalı ve sert bir içici; Dedektif Abrams, yıllardır New York soruşturma camiasının demirbaşı olmuştur. Çalıntı sanat eserlerinden, kayıp kişilere, ve ayin cinayetlerine kadar; Abrams masasına gelen her davayı almakla kalmadı... onları çözdü.\n\nAncak aldatan eşleri takip ettiği günler, ofisinin kapısını açtığı ve masasının üzerinde The Tome'u bulduğu gün sona erdi.\n\nOniks kanıyla karalanmış \"Almalarına izin verme\" yazan kısa bir not dışında ona hiçbir talimat bırakılmamıştı.  Abrams bu şeyin nereden geldiğini anlamamıştı; ancak evine zorla girildiğini, ofisinin üç farklı kez dağıtıldığını ve arabasının ateşe verildiğini göz önünde bulundurursak, artık neler olup bittiğini çözmeye karşı kazanılan bir ilgisi vardı."
		"hero_bebop_lore"				"Dul bir hurdacının ellerinde şekillenen Bebop, bir hurda golem işçisinden çok daha fazlasıydı... O kadının sahip olamadığı oğluydu.  Birlikte gündüzleri demir deposunda çalışır, geceleri ise caz dinlerlerdi. Sıradan, hatta rahatlatıcı bir rutindi.  Ama şimdi, Bebop'un yaratıcısı Bayan Shelly hastalandı ve Bebop'un onun ilaç parasını ödemek için geceleri yaptığı faaliyetleri onaylamayacak olsa bile, bilmediği şeyden zarar gelmez."
		"hero_wrecker_lore"				"When the Maelstrom  first hit New York, it didn’t just usher in a new age of mysticism to the world… it changed geopolitics.  From CIA employed seers identifying threats decades before they rise to power to occult pacts made in smoky backrooms;  countless wars and atrocities have been prevented that would otherwise have shaped history.  But that doesn’t mean there is no war… just that war has changed.\n\nParanormal Military Companies have risen to prominence.  These groups, using a combination of extra-planar creatures and various blood magics; have found ways to circumvent the guardrails established by the nation’s watchdog oracles, allowing them to function as proxies for nations seeking to wage war.\n\nWrecker is one such soldier.\n\nEmployed by Eldritch Tactical Solutions (a subsidiary of Fairfax Industries), Wrecker is an elite soldier of fortune with a reputation for doing dirty work that other PMC’s don’t have the stomach for."
		"hero_chrono_lore"				"Paradox.  Zamanın bir eseri ve ünlü bir hırsızlar loncasının adı... En dokunulmaz kişi ve kurumları hedef alan ayrıntılı soygunlar yapmakla övünen bir lonca.  Paradox çaldıkları sayısız tarihi eser, devlet sırrı ve ünlülerin babalık testleriyle ne yapıyor?  Kimsenin Paradox'un erişemeyeceği bir yerde olmadığını tüm dünyaya gösterebilmek için bunları pop-up müzelerde sergiliyorlar.\n\nGizemle örtülü Paradox'un her üyesi maske takar ve örgütün adını alır.  Her yerdeler.  Hiçbir yerdeler.  Ve eğer bir şey istiyorlarsa, kaçınılmazdırlar."
		"hero_dynamo_lore"				"Bir Bilim İnsanı olarak, Profesör Dynamo'nun her zaman meraklı bir zihni olmuştur.  Bu yüzden Central Park'ta uzay ve zamanda bir yarık açıldığında, araştırmak için olay yerine ilk giden o oldu - ve böylesine görkemli bir manzaranın hayatını değiştirmesini beklerken, vücudunun atomize edilerek küçük ve ölmekte olan bir yıldıza indirgenmesinden ziyade mecazi bir şekilde olmasını bekliyordu.\n\nAncak vücudu yok olmuş olsa da, ruhu ve bilgiye olan tutkusu yaşamaya devam ediyor.  Columbia College'da kadrolu bir profesör olan Dynamo, bir yandan kendi durumu hakkında daha fazla bilgi edinmeye çalışırken bir yandan da derslerini sürdürüyor, ne de olsa gereken geleceğin zihinlerine ilham vermesi gerekiyor."
		"hero_forge_lore"				"Maggie McGinnis bir şeyler inşa etme konusunda her zaman bir yetenekliydi.  Daha 4 yaşındayken mimari harikalar yaratmak için Lincoln Logs kullanıyordu.  10 yaşında ailesinin yıldönümü için özel bir aydınlatma armatürü inşa etti ve kablolarını döşedi.  15 yaşında ölülerin ruhlarını arıtan bir makine tasarladı... bu sonuncusu Lincoln Logs'tan biraz daha fazla ilgi gördü.\n\nŞimdi Fairfax Industries Askeri Ar-Ge departmanının başında olan McGinnis, zamanını laboratuarda değil makine atölyesinde geçiriyor.  Teoriyle ilgilenmiyor, onun için bilim dokunabileceğiniz bir sihir."
		"hero_ghost_lore"				"Bir zamanlar Leydi Jeanne Geist şehrin gözdesiydi.  Ancak zaman geçtikçe ve güzelliği soldukça, kendini Yüksek Sosyete'deki ihtişamlı günlerinden daha ve daha uzakta buldu ve en sonunda bir huzurevinde görkemli geçmişinin hikayelerini anlatan zayıf bir kadından başka bir şey değildi.  Ve işte o zaman Oathkeeper kendini gösterdi.  Başka bir alemden gelen güçlü bir ruh olan Oathkeeper, ona geçmişteki ihtişamını geri kazanması için bir yol önerdi… gençliğini geri getirebilirdi; tek yapması gereken, gençliğini sürdürmek için insanların yaşam özünü boşaltmaktı. \n\nGeist ikilemde kaldı.  Elbette cinayet korkunç bir işti ve şüphesiz Oathkeeper güvenilebilecek bir varlık değildi… ama yine de, gençliğini yeniden yaşamak için ikinci bir şansa sahip olmak kaçırılmayacak kadar iyiydi.  Ve böylece bir plan yaptı: Oathkeeper ile bir anlaşma yaptıktan sonra onu bağlayacak ve hapsedecekti, böylece onun kendisi üzerindeki etkisini sınırlayacaktı.  Oathkeeper yine de beslenecekti; ama onun şartlarıyla değil, kendi şartlarıyla.\n\nAncak, yıllar on yıllara dönüştükçe; Hapsin gücü zayıfladı ve Oathkeeper geçmişte hiç olmadığı kadar açtı… "
		"hero_gigawatt_lore"			"Mistik enerji Dünya'da uyandığında, bütün dünya değişti... her şey mümkündü.  Ancak her şeyin mümkün OLMASI, her şeyin mümkün olması GEREKTİĞİ anlamına gelmiyordu.  Ve böylece hükümet kurallar koydu.   Kanunlar.  ABD vatandaşlarının doğaüstü dünyanın nimetlerinden güven içinde yararlanabilmeleri için.  Ama kurallar ve kanunlar zayıf insanlar içindir.  Sınırları olan insanlar.  Seven olmayan insanlar.  \n\nEn tehlikeli okültistlerin zindanı olan Lost Whisper'a düşmek için Seven'ın ne yaptığına dair pek çok söylenti var.  Ancak idam edildiği gece ne olduğuna dair hiçbir şüphe yok. \n\nYedi farklı ulusun en güçlü ritüelistleri tarafından yerleştirilen koruyucular... sadece infaza mistik müdahaleyi önlemek için değil, aynı zamanda Seven'ın ruhunu asla temas kurulamayacak, diriltilemeyecek veya onun izinden gitmek isteyen biri tarafından kullanılamayacak şekilde yok etmek için tasarlanmış koruyucular... başarısız oldu.\n\nİzleyiciler, ABD Ordusu tarafından istihdam edilen en güçlü mentalistin kafasının üzüm gibi patlamasını dehşet içinde izledi.  Scotland Yard'ın önde gelen okült araştırmacısı, Seven'ı yakaladığı iddia edilen kişi, küle dönüşürken çığlık attılar.  Seven'ın vücudu zincirlerine karşı büküldü ve kıvrandı; cildi doğaüstü elektrikle yanıyordu... ama yine de ölmüyordu.  Güldü.\n\nKendini zincirlerinden kurtarırken güldü.\n\nOnu esir alanlar korku içinde saklanırken güldü.\n\nİşkencecilerini katlederken güldü.\n\nYıllardır kendisinden esirgenen temiz havayı tadarken güldü.\n\nVe New York'a ulaştığında ne yapacağını düşünürken güldü."
		"hero_haze_lore"				"Okült Güvenlik ve Soruşturma Komisyonu (OSIC), CIA'i şeffaf gösteren bir kara kutu hükümet kuruluşudur.  Ülkeyi, yerel kolluk kuvvetlerinin yeteneklerinin ötesindeki uğursuz güçlerden korumak OSIC'in erkeklerine, kadınlarına ve varlıklarına düşer.\n\nKötü nam salmış olan Sandman Bölüğünün bir üyesi olarak Haze, rutin olarak ilgilenilen kişilerin rüyalarına sızmak, tehdit seviyelerini belirlemek ve gerekirse... onları uyutmakla görevlendirilir."
		"hero_hornet_lore"				"Salem Cadı Mahkemeleri sırasında John Hathorne'un kurbanı olan Vindicta, ilk Maelstrom (doğaüstünü halka tanıtan olay) sırasında ruhu fani aleme geri getirildiğinde ikinci bir yaşam şansı elde etti. Hathorne'un torunları tarafından kurulan yeni bir engizisyon olan \"İnsanlığın Dostları\"na karşı tek başına bir savaş yürüten Vindicta, doğaüstünü Hathorne'un benzerlerinden uzak tutmaya çalışıyor ve bunu yapmak için gerektiği kadar ceset yığmaktan çekinmiyor."
		"hero_inferno_lore"				"Çoğu genç gibi Infernus da vahşi, asi ve aceleciydi.  Çoğu gencin aksine, Infernus başka bir düzlemden gelen bir yaratıktı ve ateş üzerinde doğaüstü bir ustalığa sahipti.  Söylemeye gerek yok: gençliği azımsanmayacak miktarda kundaklama, cinayet ve delil imhasıyla doluydu.  Ama bu eskidendi.  Şimdi bir yetişkin olan Infernus oldukça olgunlaştı.  İyi canlı müzik yapan bir barda çalışmaktan ve ilginç insanlarla konuşmaktan mutlu.  Yine de barda biri öfkeli ya da şiddet yanlısı olduğunda, bir zamanlar geliştirdiği becerilerinin tozunu almaktan çekinmiyor."
		"hero_kelvin_lore"				"Ünlü bir maceracı bilim insanı olan Kelvin, bilinemeyeni keşfetmeyi ve anlamayı hayatının misyonu haline getirmiştir. Doğal olarak Kuzey Kutbu'nda gizlenmiş sekizinci bir astral geçitle ilgili söylentiler ortaya çıktığında, Kelvin hızla bir keşif ekibi kurdu.  Kendi neslinin en parlak beyinlerini bir araya getiren Kelvin ve ekibi büyük bir coşkuyla yola çıktı.\n\nBir daha geri dönmediler.\n\nBir buçuk yıl sonra Kelvin'in donmuş cesedi bir balıkçı teknesi tarafından bulundu, cesedi parlayan rünlerle kazınmış bir kayayı tutuyordu.  Mürettebat cesede daha yakından bakabilmek için buzu kırmaya başladı ve Kelvin gözlerini açtığında şok oldular.  Hayati belirtilerini kontrol ettiler... nabız yoktu.  Açık yaralarını sarmaya çalıştılar... kan yoktu.  Ve yine de, imkansız bir şekilde, Kelvin \"hayattaydı\".\n\nKeşif gezisinde neler olduğuna dair hiçbir şey hatırlamayan Kelvin, cevaplar aramakta."
		"hero_lash_lore"				"Jacob Lash götün tekidir."
		"hero_krill_lore"				"Mo ve Krill, yeraltı tünelleri ağı sayesinde ilçeler arasındaki yasadışı ticareti kolaylaştırmaya yarayan bir grup olan Tünel Fareleri'nin üyeleridir.  New York yeraltı dünyasının çoğu sakini Farelerin yaptığı işe saygı duysa da, ara sıra bir çete kişisel çıkarları için tünel sistemini sömürmeye çalışır... İşte o zaman Mo ve Krill devreye girer ve şehre misafirperverliklerine saygısızlık edenlere ne olacağını hatırlatır."
		"hero_nano_lore"				"Granted the dubious honor of being named Time Magazine's most dangerous woman on the planet, Calico is an enigmatic occult arms dealer that is willing to fund any and all sides of a conflict if the price is right.\n\nWhile her critics (and friends) would correctly identify her as being amoral, she is not without her principles... however cold and calculated those principles may be."
		"hero_orion_lore"				"\"Baxter Topluluğu\"nun kurucu üyelerinden biri olan Wesley Grey Talon, yerini alacak birini bulmaya karar verip yayını bırakmadan önce 40 yıla yakın bir süre boyunca insan yiyen canavarları avladı. Grey Talon görevleri yüzünden karısı ve çocuğuyla fazla vakit geçirememişti ve artık oğlu da kendi ailesini kurduğu için bunun sevdiği insanlarla yeniden bir araya gelmek için son şansı olduğunu fark etmişti.\n\nEmeklilik Wesley için uygundu.  Karısıyla kaybettiği zamanı telafi etti.  Torunlarının üstünde durdu.  Her Çarşamba tüm aile için yemek pişiriyordu.  Mutluydu.\n\nSonra telefon çaldı.\n\nYetkililer korkunç bir kaza olduğunu iddia ettiler... yangın, kimse kaçmaya fırsat bulamadan oğlunun evini kül etmişti.  Ama Wesley olaya kuşkulu baktı.  Oğlunun karısı Ixian'dı... bir düşünceyle alevi söndürebilirdi.  Eğer cesetleri yanmış olarak bulunduysa, yangın çıkmadan çok daha önce ölmüş olmaları gerekirdi.\n\nBu yüzden Grey Talon yayını bir kez daha eline aldı ve sorumluyu bulduğunda bu kanlı bir hesaplaşma olacak."
		"hero_shiv_lore"				"Uluslararası bir canavar avcıları tarikatı olan \"Baxter Cemiyeti\"nin sadık bir üyesi olan Shiv, Kuzey Amerika'yı dolaşarak canlıları avlayan yaratıkları ortadan kaldırmaya çalışır.\n\nNezih olmayan doğası ve suç geçmişi, Cemiyet'in daha geleneksel üyelerinden bazılarını temkinli hale getirse de, kimse onun etkinliğini inkar edemez."
		"hero_viscous_lore"				"Bermuda Şeytan Üçgeni asla bir efsane değildi, Atlantik Okyanusu'nun derinliklerindeki bir gölge hattı geçidiydi.  Çoğunlukla, bu astral geçitten çıkan şeyler iyi huyluydu (Nessie gibi), ama şimdi karanlık ve yırtıcı bir şey denizleri avlıyor... ve sakinleri ölümüne korkutuyor.\n\nBu sakinlerden biri, psişik bir deniz anemonu, bu konuda bir şeyler yapmak istiyor.  Yüzeyde hayatta kalabilmek için kendine psişik olarak ektoplazmik bir yapışkan beden inşa eden Viscous, Derin'i aşağıda gizlenen düşmandan korumak için çaresizce Patronları çağırmaya çalışıyor."
		"hero_warden_lore"				"Çoğu insan doğaüstü olayların dünyaya 50 yıl önce geldiğini sanıyor.  Yanılıyorlar.  Varlığı nesiller boyunca folkloru şekillendirdi… ve gölgelerden korkan insanlar var olduğu sürece, hayatlarını gölgelerde savaşmaya adayanlar da oldu.\n\nMilitan simyacılardan oluşan bir soydan gelen Warden'ın ailesi her zaman mistik bir kıyameti önlemek zorunda kalacakları gün için eğitim aldı… ancak zaman geçtikçe derslerin önemi gittikçe azalmış gibiydi.  Bir zamanlar samimi bir uyarı olarak görülen şey, yavaş yavaş batıl inançlı büyükanne ve büyükbabaları tarafından anlatılan komik fıkralar olarak görülmeye başlandı.\n\nCentral Park'ta portal açıldığında, Warden'ın ebeveynleri kendilerine söylenen her şeyin yanlızca doğru olduğunu değil, aynı zamanda hazırlıksız olduklarını da fark ettiler.  Bir sonraki neslin iş başında uyumasına izin vermeyi reddeden Warden, doğduğundan beri doğaüstü bir ölüm makinesi olarak eğitildi ve tek bir amacı vardı: Patronların dünyamıza girmesini engellemek."
